Vigencia_Inicio,Vigencia_Fin,Aeropuerto,Nom_Aeropuerto,Gpo_Consumo,Tipo,Tarifa,No.,Descripcion,Precio_Pemex,Descnto_Pemex,Almacenamiento_Origen,Almacenamiento_Base,Almacenamiento_Hidrante,Alm_Horario_Extraordinario,Expedio_Autotanque,Expendio _ispensador,Exp_Horario_extraordinario,Tarifa_Succion,COM_ALM_EXP_AUTOTANQUE,COM_ALM_EXP_HIDRANTE,COM_ALM_EXP_AUTOTANQUE,COM_ALM_EXP_HIDRANTE,ALM_EXP_AUTOTANQUE,ALM_EXP_HIDRANTE,ALM_EXP_AUTOTANQUE,ALM_EXP_HIDRANTE
30112021,06122021,BJX,EL BAJIO,GPO 02-C,2-C,Contractual,101,TURBOSINA, $14.45186 ,-$0.29600 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.24419 , $0.19764 , $0.07293 , $0.24419 , $14.55975 , $14.52320 , $14.68478 , $14.64823 , $0.40389 , $0.36734 , $0.52892 , $0.49237 
30112021,06122021,BJX,EL BAJIO,GPO 02-D,2-D,Contractual,101,TURBOSINA, $14.45186 ,-$0.29600 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.27335 , $0.22124 , $0.07293 , $0.27335 , $14.58891 , $14.54680 , $14.71394 , $14.67183 , $0.43305 , $0.39094 , $0.55808 , $0.51597 
30112021,06122021,BJX,EL BAJIO,GPO 03-A,3-A,Contractual,101,TURBOSINA, $14.45186 ,-$0.35520 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.18223 , $0.14749 , $0.07293 , $0.18223 , $14.43859 , $14.41385 , $14.56362 , $14.53888 , $0.34193 , $0.31719 , $0.46696 , $0.44222 
30112021,06122021,BJX,EL BAJIO,GPO 03-B,3-B,Contractual,101,TURBOSINA, $14.45186 ,-$0.35520 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.19317 , $0.15634 , $0.07293 , $0.19317 , $14.44953 , $14.42270 , $14.57456 , $14.54773 , $0.35287 , $0.32604 , $0.47790 , $0.45107 
30112021,06122021,BJX,EL BAJIO,GPO 03-C,3-C,Contractual,101,TURBOSINA, $14.45186 ,-$0.35520 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.24419 , $0.19764 , $0.07293 , $0.24419 , $14.50055 , $14.46400 , $14.62558 , $14.58903 , $0.40389 , $0.36734 , $0.52892 , $0.49237 
30112021,06122021,BJX,EL BAJIO,GPO 03-D,3-D,Contractual,101,TURBOSINA, $14.45186 ,-$0.35520 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.27335 , $0.22124 , $0.07293 , $0.27335 , $14.52971 , $14.48760 , $14.65474 , $14.61263 , $0.43305 , $0.39094 , $0.55808 , $0.51597 
30112021,06122021,BJX,EL BAJIO,GPO 04-A,4-A,Contractual,101,TURBOSINA, $14.45186 ,-$0.50320 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.18223 , $0.14749 , $0.07293 , $0.18223 , $14.29059 , $14.26585 , $14.41562 , $14.39088 , $0.34193 , $0.31719 , $0.46696 , $0.44222 
30112021,06122021,BJX,EL BAJIO,GPO 04-B,4-B,Contractual,101,TURBOSINA, $14.45186 ,-$0.50320 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.19317 , $0.15634 , $0.07293 , $0.19317 , $14.30153 , $14.27470 , $14.42656 , $14.39973 , $0.35287 , $0.32604 , $0.47790 , $0.45107 
30112021,06122021,BJX,EL BAJIO,GPO 04-C,4-C,Contractual,101,TURBOSINA, $14.45186 ,-$0.50320 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.24419 , $0.19764 , $0.07293 , $0.24419 , $14.35255 , $14.31600 , $14.47758 , $14.44103 , $0.40389 , $0.36734 , $0.52892 , $0.49237 
30112021,06122021,BJX,EL BAJIO,GPO 04-D,4-D,Contractual,101,TURBOSINA, $14.45186 ,-$0.50320 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.27335 , $0.22124 , $0.07293 , $0.27335 , $14.38171 , $14.33960 , $14.50674 , $14.46463 , $0.43305 , $0.39094 , $0.55808 , $0.51597 
30112021,06122021,BJX,EL BAJIO,GPO 05-A,5-A,Contractual,101,TURBOSINA, $14.45186 ,-$0.56240 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.18223 , $0.14749 , $0.07293 , $0.18223 , $14.23139 , $14.20665 , $14.35642 , $14.33168 , $0.34193 , $0.31719 , $0.46696 , $0.44222 
30112021,06122021,BJX,EL BAJIO,GPO 05-B,5-B,Contractual,101,TURBOSINA, $14.45186 ,-$0.56240 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.19317 , $0.15634 , $0.07293 , $0.19317 , $14.24233 , $14.21550 , $14.36736 , $14.34053 , $0.35287 , $0.32604 , $0.47790 , $0.45107 
30112021,06122021,BJX,EL BAJIO,GPO 05-C,5-C,Contractual,101,TURBOSINA, $14.45186 ,-$0.56240 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.24419 , $0.19764 , $0.07293 , $0.24419 , $14.29335 , $14.25680 , $14.41838 , $14.38183 , $0.40389 , $0.36734 , $0.52892 , $0.49237 
30112021,06122021,BJX,EL BAJIO,GPO 05-D,5-D,Contractual,101,TURBOSINA, $14.45186 ,-$0.56240 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.27335 , $0.22124 , $0.07293 , $0.27335 , $14.32251 , $14.28040 , $14.44754 , $14.40543 , $0.43305 , $0.39094 , $0.55808 , $0.51597 
30112021,06122021,BJX,EL BAJIO,GPO 06-A,6-A,Contractual,101,TURBOSINA, $14.45186 ,-$0.58016 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.18223 , $0.14749 , $0.07293 , $0.18223 , $14.21363 , $14.18889 , $14.33866 , $14.31392 , $0.34193 , $0.31719 , $0.46696 , $0.44222 
30112021,06122021,BJX,EL BAJIO,GPO 06-B,6-B,Contractual,101,TURBOSINA, $14.45186 ,-$0.58016 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.19317 , $0.15634 , $0.07293 , $0.19317 , $14.22457 , $14.19774 , $14.34960 , $14.32277 , $0.35287 , $0.32604 , $0.47790 , $0.45107 
30112021,06122021,BJX,EL BAJIO,GPO 06-C,6-C,Contractual,101,TURBOSINA, $14.45186 ,-$0.58016 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.24419 , $0.19764 , $0.07293 , $0.24419 , $14.27559 , $14.23904 , $14.40062 , $14.36407 , $0.40389 , $0.36734 , $0.52892 , $0.49237 
30112021,06122021,BJX,EL BAJIO,GPO 06-D,6-D,Contractual,101,TURBOSINA, $14.45186 ,-$0.58016 , $-   , $0.15970 , $0.01000 , $0.05210 , $0.27335 , $0.22124 , $0.07293 , $0.27335 , $14.30475 , $14.26264 , $14.42978 , $14.38767 , $0.43305 , $0.39094 , $0.55808 , $0.51597 
30112021,06122021,CEN,CD OBREGON,GPO 10-A,10-A,Adicional,101,TURBOSINA, $14.72064 , $-   , $-   , $0.12925 , $-   , $0.11494 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.16263 , $-   , $15.48828 , $-   , $0.44199 , $-   , $0.76764 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 10-B,10-B,Adicional,101,TURBOSINA, $14.72064 , $-   , $-   , $0.12925 , $-   , $0.11494 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.18140 , $-   , $15.50705 , $-   , $0.46076 , $-   , $0.78641 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 10-C,10-C,Adicional,101,TURBOSINA, $14.72064 , $-   , $-   , $0.12925 , $-   , $0.11494 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.26897 , $-   , $15.59462 , $-   , $0.54833 , $-   , $0.87398 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 10-D,10-D,Adicional,101,TURBOSINA, $14.72064 , $-   , $-   , $0.12925 , $-   , $0.11494 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.31901 , $-   , $15.64466 , $-   , $0.59837 , $-   , $0.92402 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 01-A,1-A,Contractual,101,TURBOSINA, $14.72064 ,-$0.05920 , $-   , $0.12925 , $-   , $0.11494 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.10343 , $-   , $15.42908 , $-   , $0.44199 , $-   , $0.76764 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 01-B,1-B,Contractual,101,TURBOSINA, $14.72064 ,-$0.05920 , $-   , $0.12925 , $-   , $0.11494 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.12220 , $-   , $15.44785 , $-   , $0.46076 , $-   , $0.78641 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 01-C,1-C,Contractual,101,TURBOSINA, $14.72064 ,-$0.05920 , $-   , $0.12925 , $-   , $0.11494 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.20977 , $-   , $15.53542 , $-   , $0.54833 , $-   , $0.87398 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 01-D,1-D,Contractual,101,TURBOSINA, $14.72064 ,-$0.05920 , $-   , $0.12925 , $-   , $0.11494 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.25981 , $-   , $15.58546 , $-   , $0.59837 , $-   , $0.92402 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 10-A,10-A,Contractual,101,TURBOSINA, $14.72064 , $-   , $-   , $0.12925 , $-   , $0.11494 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.16263 , $-   , $15.48828 , $-   , $0.44199 , $-   , $0.76764 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 10-B,10-B,Contractual,101,TURBOSINA, $14.72064 , $-   , $-   , $0.12925 , $-   , $0.11494 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.18140 , $-   , $15.50705 , $-   , $0.46076 , $-   , $0.78641 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 10-C,10-C,Contractual,101,TURBOSINA, $14.72064 , $-   , $-   , $0.12925 , $-   , $0.11494 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.26897 , $-   , $15.59462 , $-   , $0.54833 , $-   , $0.87398 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 10-D,10-D,Contractual,101,TURBOSINA, $14.72064 , $-   , $-   , $0.12925 , $-   , $0.11494 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.31901 , $-   , $15.64466 , $-   , $0.59837 , $-   , $0.92402 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 02-A,2-A,Contractual,101,TURBOSINA, $14.72064 ,-$0.29600 , $-   , $0.12925 , $-   , $0.11494 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.86663 , $-   , $15.19228 , $-   , $0.44199 , $-   , $0.76764 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 02-B,2-B,Contractual,101,TURBOSINA, $14.72064 ,-$0.29600 , $-   , $0.12925 , $-   , $0.11494 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.88540 , $-   , $15.21105 , $-   , $0.46076 , $-   , $0.78641 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 02-C,2-C,Contractual,101,TURBOSINA, $14.72064 ,-$0.29600 , $-   , $0.12925 , $-   , $0.11494 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.97297 , $-   , $15.29862 , $-   , $0.54833 , $-   , $0.87398 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 02-D,2-D,Contractual,101,TURBOSINA, $14.72064 ,-$0.29600 , $-   , $0.12925 , $-   , $0.11494 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.02301 , $-   , $15.34866 , $-   , $0.59837 , $-   , $0.92402 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 03-A,3-A,Contractual,101,TURBOSINA, $14.72064 ,-$0.35520 , $-   , $0.12925 , $-   , $0.11494 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.80743 , $-   , $15.13308 , $-   , $0.44199 , $-   , $0.76764 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 03-B,3-B,Contractual,101,TURBOSINA, $14.72064 ,-$0.35520 , $-   , $0.12925 , $-   , $0.11494 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.82620 , $-   , $15.15185 , $-   , $0.46076 , $-   , $0.78641 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 03-C,3-C,Contractual,101,TURBOSINA, $14.72064 ,-$0.35520 , $-   , $0.12925 , $-   , $0.11494 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.91377 , $-   , $15.23942 , $-   , $0.54833 , $-   , $0.87398 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 03-D,3-D,Contractual,101,TURBOSINA, $14.72064 ,-$0.35520 , $-   , $0.12925 , $-   , $0.11494 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.96381 , $-   , $15.28946 , $-   , $0.59837 , $-   , $0.92402 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 04-A,4-A,Contractual,101,TURBOSINA, $14.72064 ,-$0.50320 , $-   , $0.12925 , $-   , $0.11494 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.65943 , $-   , $14.98508 , $-   , $0.44199 , $-   , $0.76764 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 04-B,4-B,Contractual,101,TURBOSINA, $14.72064 ,-$0.50320 , $-   , $0.12925 , $-   , $0.11494 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.67820 , $-   , $15.00385 , $-   , $0.46076 , $-   , $0.78641 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 04-C,4-C,Contractual,101,TURBOSINA, $14.72064 ,-$0.50320 , $-   , $0.12925 , $-   , $0.11494 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.76577 , $-   , $15.09142 , $-   , $0.54833 , $-   , $0.87398 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 04-D,4-D,Contractual,101,TURBOSINA, $14.72064 ,-$0.50320 , $-   , $0.12925 , $-   , $0.11494 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.81581 , $-   , $15.14146 , $-   , $0.59837 , $-   , $0.92402 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 05-A,5-A,Contractual,101,TURBOSINA, $14.72064 ,-$0.56240 , $-   , $0.12925 , $-   , $0.11494 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.60023 , $-   , $14.92588 , $-   , $0.44199 , $-   , $0.76764 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 05-B,5-B,Contractual,101,TURBOSINA, $14.72064 ,-$0.56240 , $-   , $0.12925 , $-   , $0.11494 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.61900 , $-   , $14.94465 , $-   , $0.46076 , $-   , $0.78641 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 05-C,5-C,Contractual,101,TURBOSINA, $14.72064 ,-$0.56240 , $-   , $0.12925 , $-   , $0.11494 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.70657 , $-   , $15.03222 , $-   , $0.54833 , $-   , $0.87398 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 05-D,5-D,Contractual,101,TURBOSINA, $14.72064 ,-$0.56240 , $-   , $0.12925 , $-   , $0.11494 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.75661 , $-   , $15.08226 , $-   , $0.59837 , $-   , $0.92402 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 06-A,6-A,Contractual,101,TURBOSINA, $14.72064 ,-$0.58016 , $-   , $0.12925 , $-   , $0.11494 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.58247 , $-   , $14.90812 , $-   , $0.44199 , $-   , $0.76764 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 06-B,6-B,Contractual,101,TURBOSINA, $14.72064 ,-$0.58016 , $-   , $0.12925 , $-   , $0.11494 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.60124 , $-   , $14.92689 , $-   , $0.46076 , $-   , $0.78641 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 06-C,6-C,Contractual,101,TURBOSINA, $14.72064 ,-$0.58016 , $-   , $0.12925 , $-   , $0.11494 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.68881 , $-   , $15.01446 , $-   , $0.54833 , $-   , $0.87398 , $-   
30112021,06122021,CEN,CD OBREGON,GPO 06-D,6-D,Contractual,101,TURBOSINA, $14.72064 ,-$0.58016 , $-   , $0.12925 , $-   , $0.11494 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.73885 , $-   , $15.06450 , $-   , $0.59837 , $-   , $0.92402 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 10-A,10-A,Adicional,101,TURBOSINA, $15.10097 , $-   , $-   , $0.14611 , $-   , $0.09480 , $0.19279 , $-   , $0.10613 , $0.19279 , $15.43987 , $-   , $15.64080 , $-   , $0.33890 , $-   , $0.53983 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 10-B,10-B,Adicional,101,TURBOSINA, $15.10097 , $-   , $-   , $0.14611 , $-   , $0.09480 , $0.20435 , $-   , $0.10613 , $0.20435 , $15.45143 , $-   , $15.65236 , $-   , $0.35046 , $-   , $0.55139 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 10-C,10-C,Adicional,101,TURBOSINA, $15.10097 , $-   , $-   , $0.14611 , $-   , $0.09480 , $0.25833 , $-   , $0.10613 , $0.25833 , $15.50541 , $-   , $15.70634 , $-   , $0.40444 , $-   , $0.60537 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 10-D,10-D,Adicional,101,TURBOSINA, $15.10097 , $-   , $-   , $0.14611 , $-   , $0.09480 , $0.28918 , $-   , $0.10613 , $0.28918 , $15.53626 , $-   , $15.73719 , $-   , $0.43529 , $-   , $0.63622 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 01-A,1-A,Contractual,101,TURBOSINA, $15.10097 ,-$0.05920 , $-   , $0.14611 , $-   , $0.09480 , $0.19279 , $-   , $0.10613 , $0.19279 , $15.38067 , $-   , $15.58160 , $-   , $0.33890 , $-   , $0.53983 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 01-B,1-B,Contractual,101,TURBOSINA, $15.10097 ,-$0.05920 , $-   , $0.14611 , $-   , $0.09480 , $0.20435 , $-   , $0.10613 , $0.20435 , $15.39223 , $-   , $15.59316 , $-   , $0.35046 , $-   , $0.55139 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 01-C,1-C,Contractual,101,TURBOSINA, $15.10097 ,-$0.05920 , $-   , $0.14611 , $-   , $0.09480 , $0.25833 , $-   , $0.10613 , $0.25833 , $15.44621 , $-   , $15.64714 , $-   , $0.40444 , $-   , $0.60537 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 01-D,1-D,Contractual,101,TURBOSINA, $15.10097 ,-$0.05920 , $-   , $0.14611 , $-   , $0.09480 , $0.28918 , $-   , $0.10613 , $0.28918 , $15.47706 , $-   , $15.67799 , $-   , $0.43529 , $-   , $0.63622 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 10-A,10-A,Contractual,101,TURBOSINA, $15.10097 , $-   , $-   , $0.14611 , $-   , $0.09480 , $0.19279 , $-   , $0.10613 , $0.19279 , $15.43987 , $-   , $15.64080 , $-   , $0.33890 , $-   , $0.53983 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 10-B,10-B,Contractual,101,TURBOSINA, $15.10097 , $-   , $-   , $0.14611 , $-   , $0.09480 , $0.20435 , $-   , $0.10613 , $0.20435 , $15.45143 , $-   , $15.65236 , $-   , $0.35046 , $-   , $0.55139 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 10-C,10-C,Contractual,101,TURBOSINA, $15.10097 , $-   , $-   , $0.14611 , $-   , $0.09480 , $0.25833 , $-   , $0.10613 , $0.25833 , $15.50541 , $-   , $15.70634 , $-   , $0.40444 , $-   , $0.60537 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 10-D,10-D,Contractual,101,TURBOSINA, $15.10097 , $-   , $-   , $0.14611 , $-   , $0.09480 , $0.28918 , $-   , $0.10613 , $0.28918 , $15.53626 , $-   , $15.73719 , $-   , $0.43529 , $-   , $0.63622 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 02-A,2-A,Contractual,101,TURBOSINA, $15.10097 ,-$0.29600 , $-   , $0.14611 , $-   , $0.09480 , $0.19279 , $-   , $0.10613 , $0.19279 , $15.14387 , $-   , $15.34480 , $-   , $0.33890 , $-   , $0.53983 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 02-B,2-B,Contractual,101,TURBOSINA, $15.10097 ,-$0.29600 , $-   , $0.14611 , $-   , $0.09480 , $0.20435 , $-   , $0.10613 , $0.20435 , $15.15543 , $-   , $15.35636 , $-   , $0.35046 , $-   , $0.55139 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 02-C,2-C,Contractual,101,TURBOSINA, $15.10097 ,-$0.29600 , $-   , $0.14611 , $-   , $0.09480 , $0.25833 , $-   , $0.10613 , $0.25833 , $15.20941 , $-   , $15.41034 , $-   , $0.40444 , $-   , $0.60537 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 02-D,2-D,Contractual,101,TURBOSINA, $15.10097 ,-$0.29600 , $-   , $0.14611 , $-   , $0.09480 , $0.28918 , $-   , $0.10613 , $0.28918 , $15.24026 , $-   , $15.44119 , $-   , $0.43529 , $-   , $0.63622 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 03-A,3-A,Contractual,101,TURBOSINA, $15.10097 ,-$0.35520 , $-   , $0.14611 , $-   , $0.09480 , $0.19279 , $-   , $0.10613 , $0.19279 , $15.08467 , $-   , $15.28560 , $-   , $0.33890 , $-   , $0.53983 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 03-B,3-B,Contractual,101,TURBOSINA, $15.10097 ,-$0.35520 , $-   , $0.14611 , $-   , $0.09480 , $0.20435 , $-   , $0.10613 , $0.20435 , $15.09623 , $-   , $15.29716 , $-   , $0.35046 , $-   , $0.55139 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 03-C,3-C,Contractual,101,TURBOSINA, $15.10097 ,-$0.35520 , $-   , $0.14611 , $-   , $0.09480 , $0.25833 , $-   , $0.10613 , $0.25833 , $15.15021 , $-   , $15.35114 , $-   , $0.40444 , $-   , $0.60537 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 03-D,3-D,Contractual,101,TURBOSINA, $15.10097 ,-$0.35520 , $-   , $0.14611 , $-   , $0.09480 , $0.28918 , $-   , $0.10613 , $0.28918 , $15.18106 , $-   , $15.38199 , $-   , $0.43529 , $-   , $0.63622 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 04-A,4-A,Contractual,101,TURBOSINA, $15.10097 ,-$0.50320 , $-   , $0.14611 , $-   , $0.09480 , $0.19279 , $-   , $0.10613 , $0.19279 , $14.93667 , $-   , $15.13760 , $-   , $0.33890 , $-   , $0.53983 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 04-B,4-B,Contractual,101,TURBOSINA, $15.10097 ,-$0.50320 , $-   , $0.14611 , $-   , $0.09480 , $0.20435 , $-   , $0.10613 , $0.20435 , $14.94823 , $-   , $15.14916 , $-   , $0.35046 , $-   , $0.55139 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 04-C,4-C,Contractual,101,TURBOSINA, $15.10097 ,-$0.50320 , $-   , $0.14611 , $-   , $0.09480 , $0.25833 , $-   , $0.10613 , $0.25833 , $15.00221 , $-   , $15.20314 , $-   , $0.40444 , $-   , $0.60537 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 04-D,4-D,Contractual,101,TURBOSINA, $15.10097 ,-$0.50320 , $-   , $0.14611 , $-   , $0.09480 , $0.28918 , $-   , $0.10613 , $0.28918 , $15.03306 , $-   , $15.23399 , $-   , $0.43529 , $-   , $0.63622 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 05-A,5-A,Contractual,101,TURBOSINA, $15.10097 ,-$0.56240 , $-   , $0.14611 , $-   , $0.09480 , $0.19279 , $-   , $0.10613 , $0.19279 , $14.87747 , $-   , $15.07840 , $-   , $0.33890 , $-   , $0.53983 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 05-B,5-B,Contractual,101,TURBOSINA, $15.10097 ,-$0.56240 , $-   , $0.14611 , $-   , $0.09480 , $0.20435 , $-   , $0.10613 , $0.20435 , $14.88903 , $-   , $15.08996 , $-   , $0.35046 , $-   , $0.55139 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 05-C,5-C,Contractual,101,TURBOSINA, $15.10097 ,-$0.56240 , $-   , $0.14611 , $-   , $0.09480 , $0.25833 , $-   , $0.10613 , $0.25833 , $14.94301 , $-   , $15.14394 , $-   , $0.40444 , $-   , $0.60537 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 05-D,5-D,Contractual,101,TURBOSINA, $15.10097 ,-$0.56240 , $-   , $0.14611 , $-   , $0.09480 , $0.28918 , $-   , $0.10613 , $0.28918 , $14.97386 , $-   , $15.17479 , $-   , $0.43529 , $-   , $0.63622 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 06-A,6-A,Contractual,101,TURBOSINA, $15.10097 ,-$0.58016 , $-   , $0.14611 , $-   , $0.09480 , $0.19279 , $-   , $0.10613 , $0.19279 , $14.85971 , $-   , $15.06064 , $-   , $0.33890 , $-   , $0.53983 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 06-B,6-B,Contractual,101,TURBOSINA, $15.10097 ,-$0.58016 , $-   , $0.14611 , $-   , $0.09480 , $0.20435 , $-   , $0.10613 , $0.20435 , $14.87127 , $-   , $15.07220 , $-   , $0.35046 , $-   , $0.55139 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 06-C,6-C,Contractual,101,TURBOSINA, $15.10097 ,-$0.58016 , $-   , $0.14611 , $-   , $0.09480 , $0.25833 , $-   , $0.10613 , $0.25833 , $14.92525 , $-   , $15.12618 , $-   , $0.40444 , $-   , $0.60537 , $-   
30112021,06122021,CJS,CD. JUAREZ,GPO 06-D,6-D,Contractual,101,TURBOSINA, $15.10097 ,-$0.58016 , $-   , $0.14611 , $-   , $0.09480 , $0.28918 , $-   , $0.10613 , $0.28918 , $14.95610 , $-   , $15.15703 , $-   , $0.43529 , $-   , $0.63622 , $-   
30112021,06122021,CLQ,COLIMA,GPO 10-A,10-A,Adicional,101,TURBOSINA, $14.68944 , $-   , $-   , $0.13065 , $-   , $0.13579 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.13283 , $-   , $15.47933 , $-   , $0.44339 , $-   , $0.78989 , $-   
30112021,06122021,CLQ,COLIMA,GPO 10-B,10-B,Adicional,101,TURBOSINA, $14.68944 , $-   , $-   , $0.13065 , $-   , $0.13579 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.15160 , $-   , $15.49810 , $-   , $0.46216 , $-   , $0.80866 , $-   
30112021,06122021,CLQ,COLIMA,GPO 10-C,10-C,Adicional,101,TURBOSINA, $14.68944 , $-   , $-   , $0.13065 , $-   , $0.13579 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.23917 , $-   , $15.58567 , $-   , $0.54973 , $-   , $0.89623 , $-   
30112021,06122021,CLQ,COLIMA,GPO 10-D,10-D,Adicional,101,TURBOSINA, $14.68944 , $-   , $-   , $0.13065 , $-   , $0.13579 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.28921 , $-   , $15.63571 , $-   , $0.59977 , $-   , $0.94627 , $-   
